P1,P2,P3,P4,Y1,Y2,Y3,Y4,M1,M2,M3,M4,M5 ,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,spontaneity
-0.953727815,-0.188603103,1.095249665,-0.72975955,0.196390583,-0.590105853,-0.604770436,0.687647216,-0.979488827,-0.222102876,-0.024629359,2.236791008,-0.385657477,1.519776149,2.930108723,-0.665361605,0.089589021,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,2.888139469,-0.055698114,-0.448200237,0,2.187824957,-0.041113981,-0.165967652,-0.391806269,-0.254855931,-0.701473685,-0.091747916,0.2
-1.221186514,-0.989054321,2.134515915,-0.991412897,0.238699528,-0.469724247,-0.038114305,0.851234403,-1.017388331,2.069540679,-1.019752559,1.092589303,-0.385657477,0.708200582,3.819623628,0.0583154,-0.79959187,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,2.539242754,-0.115997855,-0.410806164,0,1.966158996,-0.440827497,-0.477414805,-0.509324593,-0.435817079,-0.486189007,-0.611067548,0.4
-1.049580066,1.18777025,-0.160345596,-0.804071598,-0.344945712,0.431780313,0.532197175,0.575375012,-0.955795633,0.484675219,-0.212480386,1.267310612,-0.385657477,0.787774579,2.994172203,0.372438798,-0.200035126,-0.227129683,-0.195161741,-0.82771777,-0.822181396,-0.163244355,-0.23511864,1.83620757,0.007939765,-0.382674623,0,1.024676529,0.050310451,-0.035907442,-0.468706137,-0.387017388,0.197481263,-0.180497333,-0.2
-0.42241776,-0.326039067,0.722217635,-0.71727013,0.647467271,0.513590272,0.152050586,-0.571118883,-1.000992903,-0.925531714,0.83787014,0.106823974,-0.385657477,1.746486007,2.134838436,-0.01294945,0.495376134,-0.123900522,-0.160364925,-0.82771777,-0.822181396,-0.19765661,-0.23511864,0.15600802,-0.190002287,-0.459662044,0,-0.32098555,3.432022352,2.799741418,2.200611048,2.419047832,-0.192763796,0.562186408,0.7
-0.756869968,0.380774462,0.349678381,-0.659818798,0.47310005,-0.586210825,-0.048742863,-1.220205934,-0.99418256,1.722392587,0.050421175,-0.105781073,-0.385657477,0.743801483,2.307295539,0.15860352,0.473332529,0.619408609,0.314373064,-0.82771777,-0.822181396,-0.19765661,-0.23511864,2.852274573,-0.212224698,-0.459662044,0,-0.32098555,0.304462958,0.132001695,-0.476205746,-0.393695855,-0.490565246,0.554662951,0.6
-0.267302022,0.133591098,0.123493835,-0.646704907,-0.436254273,-0.961980791,-0.791566789,-1.351274607,-0.909217607,1.508339934,-0.939535281,-0.369639538,-0.385657477,0.240464562,1.514962263,4.362715868,-1.144136118,-0.077252074,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,1.952487675,0.108600329,-0.459662044,0,-0.32098555,1.346139557,0.790206109,0.417822739,0.540230843,4.735102641,-1.147093488,-0.1
1.27354867,-0.980999466,-0.258408178,-1.492863106,0.454923199,0.843633967,0.187202648,-2.970960132,-0.905271238,0.979596427,0.829180506,0.466552309,-0.385657477,1.718776912,2.707345182,0.014764078,0.654605653,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,3.367358007,0.79796643,-0.386954603,0,-0.043441776,0.387649763,0.300444708,-0.143715098,-0.072861724,-0.184559112,0.650773546,0.7
0.332032211,-0.355741344,0.029373468,-0.601118525,0.454923199,0.843633967,0.187202648,-2.970960132,-0.621282163,0.574774107,0.493717571,-0.046403988,-0.385657477,3.879689862,3.555083462,-0.208262916,0.703852522,-0.230245404,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,3.640692153,1.333033733,-0.047758762,0,2.56166904,0.269043309,0.148371357,-0.274110653,-0.242152289,-0.189059404,0.090287502,0.5
-0.824378811,-0.533955012,1.309607569,-0.875885763,0.677864147,0.597480139,-0.600391152,-0.291881672,-1.018742625,-0.450503566,-0.041873916,-0.320674172,-0.385657477,2.349827001,2.252714891,0.244042426,0.123280873,0.058676829,-0.201010489,-0.82771777,-0.822181396,-0.19765661,-0.23511864,1.105481866,-0.301079295,-0.459662044,0,-0.32098555,1.948838278,1.912993537,0.560334753,0.700050052,0.672200431,-0.04600969,0.6
-0.673901084,0.870610333,-0.209130499,0.61285309,0.158317309,0.661172783,-0.938077558,-1.599474361,-1.018818113,-1.135565124,3.457679937,1.144032039,-0.385657477,8.973579187,0.296367772,-0.82501017,3.465440171,2.238303017,1.965570661,-0.527889605,-0.659002801,-0.19765661,-0.23511864,-0.136703378,-0.301079295,-0.459662044,0,-0.32098555,3.471012836,3.612909328,4.490557881,4.573293497,-0.552446118,2.857891527,0.7
0.802017438,-1.341957656,0.545310767,-0.834046206,0.666025656,0.022093269,-0.177199238,-1.042072288,-0.697470898,0.133302723,0.213199853,0.136779845,-0.385657477,1.473140349,2.247230133,-0.083805374,-0.052000682,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.227245713,2.448937501,0.490833404,-0.080475609,0,-0.316763476,1.044400419,0.835952012,0.016175466,0.101610069,-0.293438103,-0.037722366,0.8
-1.02690534,-0.070297419,1.049421423,-0.779717229,0.671748877,0.266722639,0.074543369,-1.342236213,-0.706123537,0.399945422,0.136536922,-0.292916725,-0.385657477,1.280634693,3.184174369,0.180554336,0.101242925,-0.114276603,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,2.235961176,-0.285645502,-0.459662044,0,-0.310185287,0.791163682,0.77235128,-0.061312306,-0.014475763,0.413264662,-0.270429355,0.5
-0.731103234,-0.87628635,1.555503187,-0.395043096,0.339996206,-0.001291059,-0.881997047,-0.263578631,-0.986846068,0.985646854,0.241380899,-0.142100819,-0.385657477,1.172362281,2.760859361,-0.500928734,-0.171519197,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,3.741854944,0.108418514,-0.459662044,0,-0.317136444,0.120965128,-0.009730931,-0.431580049,-0.396133412,-0.850956604,0.216783694,0.5
0.442829167,-0.148328828,-0.280090356,-0.621101597,0.107778088,0.247193176,0.211765143,-0.472530177,-0.947516438,-0.632759966,0.990704781,2.245430159,-0.385657477,0.677406768,1.764067421,-0.236061979,0.218460928,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,1.606367406,-0.267463323,-0.459662044,0,-0.32098555,0.36776881,0.0316377,-0.057152747,0.076223899,-0.320699011,0.042107773,0.7
-0.622882951,0.552946988,0.052533977,-0.493085043,0.649136026,0.106604057,-0.422097854,-0.180133626,-0.971804541,-0.782779347,0.295087878,0.27039443,-0.385657477,0.545605839,3.672844149,-0.174166391,-0.260184716,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,4.468422651,0.535522061,-0.459662044,0,-0.051300747,-0.158784511,-0.217808806,-0.472491991,-0.448348401,-0.149424123,-0.552189293,0.7
-1.073800796,-0.634137271,1.646174116,-0.541169309,0.241902529,0.617842977,0.256127226,-1.035183534,-0.89884216,2.780732916,-0.687255405,-0.579737621,-0.385657477,2.150682165,1.872153099,0.647172399,-0.352390536,-0.229050439,-0.204896386,-0.824753785,-0.820094845,-0.19765661,-0.23511864,1.457872911,-0.301079295,-0.459662044,0,-0.32098555,1.076682444,0.753016239,-0.212767296,-0.183691644,0.132558445,-0.564031465,0.8
-0.771299339,-0.586814998,1.310593122,-0.982670303,-0.030639739,0.866783733,0.418338212,-1.276894579,-0.666570004,1.02089159,-0.15853343,-0.580914293,-0.385657477,2.384216193,1.934568636,0.102424125,0.767087898,-0.230398361,-0.204896386,-0.776822742,-0.805906406,-0.19765661,-0.23511864,1.082069287,-0.301079295,-0.459662044,0,-0.32098555,1.082065812,0.793588472,-0.301896486,-0.268063051,0.173958525,0.701542296,0.8
-0.233805268,-0.920084625,1.122845165,-0.634215487,0.409780916,0.467128226,-0.251024665,-1.351043814,-0.781200885,0.443918302,0.805769886,0.469108059,-0.385657477,4.013336757,3.126614814,0.808009966,0.488458293,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,0.742291309,-0.267747572,-0.459662044,0,-0.32098555,0.886127378,0.773622862,-0.514929837,-0.501612509,0.106628927,0.152781918,0.8
-0.349240236,0.539857849,-0.195825525,-0.224562515,-0.655244228,0.923336489,1.199222599,-0.284417199,0.939474094,-0.562249824,-0.852323616,-0.50650026,-0.385657477,-0.366534727,-0.3404115,-0.801704067,-1.016519387,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.564679985,-0.544553868,-0.350269968,-0.348921857,-0.762053549,-1.002436678,0.8
1.703853128,-1.023287455,-0.628976324,0.36806046,0.367064123,2.104478858,1.039664872,-0.685575916,0.476618841,-0.324779444,-0.166655756,1.341154767,1.478104471,-0.291894073,-0.425589598,-0.555910526,0.340046562,-0.230398361,-0.204896386,-0.288003342,-0.411588292,-0.19765661,-0.23511864,0.447328802,0.270888223,-0.459662044,0,-0.32098555,-0.56091832,-0.544553868,0.809870185,0.791927754,-0.686843313,0.41327149,0.7
-0.838292847,1.478751887,-0.647209065,-0.059702172,-1.108503075,1.370383742,1.61204031,0.184128789,0.947090173,1.368874451,-1.054484317,2.2559611,-0.385657477,-0.479070258,-0.425589598,0.67656865,-0.952335673,0.494471882,-0.139997262,-0.814699831,-0.819279077,-0.19765661,-0.23511864,-0.410416412,-0.301079295,-0.459662044,0,-0.32098555,0.834638752,0.596422643,1.026745803,1.029279953,0.264439759,-0.780819471,0.7
0.422731114,0.158259092,-0.559987573,0.203824588,-1.024705837,0.446222522,1.321659385,-0.291561607,0.495279114,0.84845429,-1.03158602,1.688442224,-0.385657477,-0.480095579,-0.425589598,1.207810921,-0.948759839,1.122783211,0.081911175,-0.56164247,-0.662763513,-0.19765661,-0.23511864,-0.450414496,-0.301079295,-0.459662044,0,-0.32098555,1.428108843,1.146086047,2.120533806,2.082422327,1.033793726,-0.767518614,0.6
-0.508993987,0.782510356,-0.280583133,-0.380680264,0.346845808,1.494100716,2.091867748,0.335506389,1.526424166,0.347981907,-0.848678132,-0.163605425,-0.385657477,0.281603875,-0.425589598,0.664577705,-0.922176817,-0.230398361,-0.204896386,-0.699250625,-0.701157184,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.03699082,0,-0.32098555,-0.380798721,-0.402402498,-0.220879737,-0.228735672,0.453180153,-0.841575144,0.8
-0.393043684,0.960220595,-0.565900895,0.726506811,0.290121342,1.526377487,1.854813682,0.323363598,0.969329975,-0.869991686,0.719050223,1.730100649,-0.385657477,-0.441683218,-0.425541381,-0.246904072,-0.010314826,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.495417994,-0.524177914,0.285646586,0.27524763,-0.182764297,-0.389746072,0.7
-0.807372766,0.612351544,0.171293183,-1.180003137,-0.955692128,1.506188421,2.668562187,-0.837162597,0.463970393,-0.351473801,-0.997692067,-0.29231126,-0.378256894,-0.480095579,-0.424880896,-0.475574514,-0.846075559,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.566424638,-0.544553868,-0.507649508,-0.520287932,-0.782394379,-0.425355787,0.7
0.205775214,0.645577821,-0.829536477,-0.614232416,-0.173798453,2.167601354,2.564184559,-0.773447213,0.424470051,-0.756762639,-0.491314306,3.955595116,-0.385657477,0.686055037,-0.425589598,-0.17672015,-0.213442652,0.517302381,-0.203282909,-0.01540997,-0.180966339,-0.19765661,-0.23511864,-0.167741781,-0.301079295,-0.459662044,0,-0.32098555,1.333512777,0.787154829,1.915927407,1.886673066,-0.234788206,-0.247052498,0.5
-0.478073906,0.670245814,-0.200260516,-0.329473642,-0.535344385,1.895711743,2.333665485,-0.016901295,1.143508432,-0.220633684,0.003064009,-0.150484421,-0.361678068,-0.443312779,-0.425589598,-0.869918465,0.407657271,-0.230398361,-0.204896386,-0.401299885,-0.430813971,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.394541468,0,-0.32098555,-0.566424638,-0.544553868,-0.479749281,-0.490357544,-0.804730428,0.62118248,0.8
-1.103174872,0.705989233,0.362490578,0.150744553,0.559966435,1.31560295,2.281814218,-0.130015639,0.593271144,0.101822836,-0.992695746,0.244436512,-0.385657477,-0.455623597,-0.368439645,-0.678824126,-0.493167041,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.497242194,-0.538079013,-0.305456364,-0.309929141,-0.748629585,-0.328330585,0.9
-1.212425824,1.299531363,-0.114024578,-0.09592149,-2.479654399,1.176684115,2.331051625,-0.418073295,1.034744943,0.367877282,-0.290889103,-0.568827176,-0.385657477,-0.077656098,-0.425589598,-0.18096825,-0.550909744,-0.230398361,-0.204896386,-0.461894733,-0.457476346,-0.19765661,-0.23511864,-0.470088307,-0.301079295,0.165085249,0,-0.32098555,-0.546809442,-0.538964486,-0.402341683,-0.410465806,-0.704824927,-0.594055976,0.8
0.65463172,-0.430248753,-0.206173838,-0.336967294,0.053133857,1.509969151,2.094554478,-0.217310032,0.366899301,-0.75927808,-0.84543592,-0.602525378,-0.385657477,-0.395926001,-0.332240854,-1.072137949,-0.395943721,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.316847059,-0.566424638,-0.544553868,-0.587420007,-0.595674131,-1.091500533,-0.160876167,0.8
-0.591447535,0.074689971,0.491598097,-0.018487086,-1.532391876,2.250546202,1.630350717,1.851143551,1.778218364,-0.581914006,-0.581971304,-0.602525378,-0.385657477,-0.42463093,1.20099965,-1.030459136,-0.360080245,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.566424638,-0.544553868,-0.195070814,-0.184175361,-1.030861461,-0.377393678,0.8
-0.72079654,0.937566315,-0.229827124,0.159487147,0.307580667,1.559597615,2.349741124,1.63797684,1.78312538,-0.652098631,-0.027445376,0.247939064,-0.385657477,-0.348714387,-0.374985888,-1.016825655,0.472976822,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.566424638,-0.544553868,0.103471543,0.112682119,-0.960708209,0.6667728,0.8
-0.43993914,1.377562771,-0.929077389,-1.159395594,-0.300265624,1.129759427,0.091840685,0.297282269,0.844900869,-1.128887094,0.290749713,-0.233269696,-0.385657477,-0.245783403,0.220333143,-0.033303266,-0.00082994,-0.230398361,-0.204896386,-0.821328643,-0.702578241,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.383203365,0,-0.32098555,-0.5617929,-0.540501387,-0.014953059,0.012364413,0.489843935,-0.05356323,0.8
-0.983101892,1.186763393,-0.222928249,-0.962687231,0.52673483,1.542222133,0.242000946,0.608071331,1.464591586,-0.517889766,-0.612375682,-0.465811196,-0.385657477,-0.394016814,1.050393236,-0.702210039,-0.905731642,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.391317678,0,-0.32098555,-0.566424638,-0.544553868,-0.344918183,-0.329884851,-0.530997736,-0.851720649,0.7
0.483540606,0.191485369,-0.651151279,0.275638752,0.082962216,1.796843538,0.568684533,0.705847948,1.137254325,-1.038585593,-0.597245792,-0.602525378,-0.385657477,-0.386460846,3.528795142,-0.718792452,-0.843885105,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,-0.566424638,-0.544553868,-0.511313247,-0.510600186,-0.237691758,-0.904826338,-0.6
-0.908378363,1.033721147,-0.144576739,0.064567556,0.111352251,1.456333154,0.014893797,0.936108389,1.347006673,-0.377591456,-0.810275682,-0.497494879,-0.385657477,0.090846575,2.340838747,-0.206373823,-0.759388864,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.150291008,0,-0.32098555,-0.566424638,-0.544553868,0.014253585,0.059886205,0.056887771,-0.533299549,0.6
0.075910875,0.543885276,-0.606308592,-0.547414019,0.429364767,2.334409703,1.573186254,-1.220363717,0.776951944,-0.799720025,-0.003130286,1.185427513,-0.232290162,1.065359097,-0.388163024,-0.363163465,0.045372806,-0.230398361,-0.204896386,-0.723408264,-0.763824603,-0.19765661,-0.23511864,-0.35818211,-0.301079295,-0.450919368,0,-0.32098555,0.434424948,0.268796637,2.768695281,2.701017443,-0.306284816,-0.126502059,0.8
